user_id,stage,conversion
user_14759,product_page,FALSE
user_14760,product_page,FALSE
user_14761,product_page,TRUE
user_14762,product_page,TRUE
user_14763,product_page,TRUE
user_14764,product_page,FALSE
user_14765,product_page,FALSE
user_14766,product_page,TRUE
user_14767,product_page,TRUE
user_14768,product_page,FALSE
user_14769,product_page,FALSE
user_14770,product_page,FALSE
user_14771,product_page,FALSE
user_14772,product_page,TRUE
user_14773,product_page,FALSE
user_14774,product_page,FALSE
user_14775,product_page,FALSE
user_14776,product_page,TRUE
user_14777,product_page,FALSE
user_14778,product_page,TRUE
user_14779,product_page,TRUE
user_14780,product_page,FALSE
user_14781,product_page,FALSE
user_14782,product_page,FALSE
user_14783,product_page,FALSE
user_14784,product_page,FALSE
user_14785,product_page,FALSE
user_14786,product_page,TRUE
user_14787,product_page,FALSE
user_14788,product_page,FALSE
user_14789,product_page,TRUE
user_14790,product_page,FALSE
user_14791,product_page,FALSE
user_14792,product_page,FALSE
user_14793,product_page,TRUE
user_14794,product_page,TRUE
user_14795,product_page,FALSE
user_14796,product_page,TRUE
user_14797,product_page,FALSE
user_14798,product_page,TRUE
user_14799,product_page,FALSE
user_14800,product_page,TRUE
user_14801,product_page,TRUE
user_14802,product_page,TRUE
user_14803,product_page,TRUE
user_14804,product_page,FALSE
user_14805,product_page,TRUE
user_14806,product_page,TRUE
user_14807,product_page,TRUE
user_14808,product_page,FALSE
user_14809,product_page,TRUE
user_14810,product_page,FALSE
user_14811,product_page,TRUE
user_14812,product_page,FALSE
user_14813,product_page,TRUE
user_14814,product_page,TRUE
user_14815,product_page,FALSE
user_14816,product_page,TRUE
user_14817,product_page,TRUE
user_14818,product_page,TRUE
user_14819,product_page,TRUE
user_14820,product_page,FALSE
user_14821,product_page,TRUE
user_14822,product_page,TRUE
user_14823,product_page,FALSE
user_14824,product_page,FALSE
user_14825,product_page,FALSE
user_14826,product_page,TRUE
user_14827,product_page,TRUE
user_14828,product_page,FALSE
user_14829,product_page,TRUE
user_14830,product_page,TRUE
user_14831,product_page,FALSE
user_14832,product_page,FALSE
user_14833,product_page,TRUE
user_14834,product_page,TRUE
user_14835,product_page,TRUE
user_14836,product_page,TRUE
user_14837,product_page,TRUE
user_14838,product_page,TRUE
user_14839,product_page,FALSE
user_14840,product_page,TRUE
user_14841,product_page,TRUE
user_14842,product_page,FALSE
user_14843,product_page,TRUE
user_14844,product_page,TRUE
user_14845,product_page,FALSE
user_14846,product_page,FALSE
user_14847,product_page,FALSE
user_14848,product_page,TRUE
user_14849,product_page,TRUE
user_14850,product_page,FALSE
user_14851,product_page,FALSE
user_14852,product_page,FALSE
user_14853,product_page,TRUE
user_14854,product_page,FALSE
user_14855,product_page,FALSE
user_14856,product_page,TRUE
user_14857,product_page,FALSE
user_14858,product_page,FALSE
user_14859,product_page,FALSE
user_14860,product_page,TRUE
user_14861,product_page,FALSE
user_14862,product_page,FALSE
user_14863,product_page,TRUE
user_14864,product_page,TRUE
user_14865,product_page,TRUE
user_14866,product_page,FALSE
user_14867,product_page,FALSE
user_14868,product_page,TRUE
user_14869,product_page,TRUE
user_14870,product_page,FALSE
user_14871,product_page,TRUE
user_14872,product_page,FALSE
user_14873,product_page,TRUE
user_14874,product_page,FALSE
user_14875,product_page,TRUE
user_14876,product_page,TRUE
user_14877,product_page,TRUE
user_14878,product_page,FALSE
user_14879,product_page,TRUE
user_14880,product_page,FALSE
user_14881,product_page,FALSE
user_14882,product_page,FALSE
user_14883,product_page,TRUE
user_14884,product_page,TRUE
user_14885,product_page,FALSE
user_14886,product_page,TRUE
user_14887,product_page,TRUE
user_14888,product_page,FALSE
user_14889,product_page,TRUE
user_14890,product_page,FALSE
user_14891,product_page,TRUE
user_14892,product_page,TRUE
user_14893,product_page,TRUE
user_14894,product_page,TRUE
user_14895,product_page,FALSE
user_14896,product_page,FALSE
user_14897,product_page,FALSE
user_14898,product_page,TRUE
user_14899,product_page,FALSE
user_14900,product_page,TRUE
user_14901,product_page,TRUE
user_14902,product_page,FALSE
user_14903,product_page,FALSE
user_14904,product_page,TRUE
user_14905,product_page,FALSE
user_14906,product_page,FALSE
user_14907,product_page,FALSE
user_14908,product_page,FALSE
user_14909,product_page,TRUE
user_14910,product_page,FALSE
user_14911,product_page,TRUE
user_14912,product_page,TRUE
user_14913,product_page,TRUE
user_14914,product_page,TRUE
user_14915,product_page,FALSE
user_14916,product_page,TRUE
user_14917,product_page,TRUE
user_14918,product_page,TRUE
user_14919,product_page,TRUE
user_14920,product_page,TRUE
user_14921,product_page,FALSE
user_14922,product_page,TRUE
user_14923,product_page,TRUE
user_14924,product_page,TRUE
user_14925,product_page,TRUE
user_14926,product_page,TRUE
user_14927,product_page,FALSE
user_14928,product_page,FALSE
user_14929,product_page,FALSE
user_14930,product_page,FALSE
user_14931,product_page,TRUE
user_14932,product_page,FALSE
user_14933,product_page,FALSE
user_14934,product_page,FALSE
user_14935,product_page,FALSE
user_14936,product_page,TRUE
user_14937,product_page,FALSE
user_14938,product_page,FALSE
user_14939,product_page,TRUE
user_14940,product_page,TRUE
user_14941,product_page,TRUE
user_14942,product_page,TRUE
user_14943,product_page,FALSE
user_14944,product_page,FALSE
user_14945,product_page,TRUE
user_14946,product_page,TRUE
user_14947,product_page,TRUE
user_14948,product_page,FALSE
user_14949,product_page,TRUE
user_14950,product_page,FALSE
user_14951,product_page,FALSE
user_14952,product_page,FALSE
user_14953,product_page,TRUE
user_14954,product_page,TRUE
user_14955,product_page,FALSE
user_14956,product_page,FALSE
user_14957,product_page,TRUE
user_14958,product_page,TRUE
user_14959,product_page,TRUE
user_14960,product_page,TRUE
user_14961,product_page,TRUE
user_14962,product_page,TRUE
user_14963,product_page,TRUE
user_14964,product_page,FALSE
user_14965,product_page,TRUE
user_14966,product_page,TRUE
user_14967,product_page,TRUE
user_14968,product_page,TRUE
user_14969,product_page,TRUE
user_14970,product_page,FALSE
user_14971,product_page,TRUE
user_14972,product_page,TRUE
user_14973,product_page,TRUE
user_14974,product_page,FALSE
user_14975,product_page,TRUE
user_14976,product_page,TRUE
user_14977,product_page,TRUE
user_14978,product_page,TRUE
user_14979,product_page,TRUE
user_14980,product_page,FALSE
user_14981,product_page,FALSE
user_14982,product_page,TRUE
user_14983,product_page,FALSE
user_14984,product_page,TRUE
user_14985,product_page,TRUE
user_14986,product_page,TRUE
user_14987,product_page,TRUE
user_14988,product_page,TRUE
user_14989,product_page,TRUE
user_14990,product_page,FALSE
user_14991,product_page,TRUE
user_14992,product_page,FALSE
user_14993,product_page,FALSE
user_14994,product_page,FALSE
user_14995,product_page,FALSE
user_14996,product_page,TRUE
user_14997,product_page,TRUE
user_14998,product_page,FALSE
user_14999,product_page,TRUE
user_15000,cart,TRUE
user_15001,cart,FALSE
user_15002,cart,FALSE
user_15003,cart,TRUE
user_15004,cart,TRUE
user_15005,cart,FALSE
user_15006,cart,FALSE
user_15007,cart,TRUE
user_15008,cart,TRUE
user_15009,cart,TRUE
user_15010,cart,FALSE
user_15011,cart,TRUE
user_15012,cart,TRUE
user_15013,cart,FALSE
user_15014,cart,TRUE
user_15015,cart,FALSE
user_15016,cart,TRUE
user_15017,cart,FALSE
user_15018,cart,FALSE
user_15019,cart,FALSE
user_15020,cart,TRUE
user_15021,cart,FALSE
user_15022,cart,FALSE
user_15023,cart,FALSE
user_15024,cart,TRUE
user_15025,cart,TRUE
user_15026,cart,TRUE
user_15027,cart,FALSE
user_15028,cart,FALSE
user_15029,cart,FALSE
user_15030,cart,TRUE
user_15031,cart,FALSE
user_15032,cart,FALSE
user_15033,cart,TRUE
user_15034,cart,TRUE
user_15035,cart,FALSE
user_15036,cart,FALSE
user_15037,cart,FALSE
user_15038,cart,FALSE
user_15039,cart,FALSE
user_15040,cart,FALSE
user_15041,cart,FALSE
user_15042,cart,FALSE
user_15043,cart,TRUE
user_15044,cart,FALSE
user_15045,cart,FALSE
user_15046,cart,TRUE
user_15047,cart,TRUE
user_15048,cart,TRUE
user_15049,cart,FALSE
user_15050,cart,FALSE
user_15051,cart,FALSE
user_15052,cart,FALSE
user_15053,cart,TRUE
user_15054,cart,FALSE
user_15055,cart,TRUE
user_15056,cart,TRUE
user_15057,cart,FALSE
user_15058,cart,FALSE
user_15059,cart,FALSE
user_15060,cart,TRUE
user_15061,cart,FALSE
user_15062,cart,FALSE
user_15063,cart,FALSE
user_15064,cart,FALSE
user_15065,cart,FALSE
user_15066,cart,FALSE
user_15067,cart,FALSE
user_15068,cart,TRUE
user_15069,cart,FALSE
user_15070,cart,FALSE
user_15071,cart,FALSE
user_15072,cart,TRUE
user_15073,cart,FALSE
user_15074,cart,FALSE
user_15075,cart,TRUE
user_15076,cart,TRUE
user_15077,cart,FALSE
user_15078,cart,FALSE
user_15079,cart,FALSE
user_15080,cart,FALSE
user_15081,cart,TRUE
user_15082,cart,FALSE
user_15083,cart,FALSE
user_15084,cart,FALSE
user_15085,cart,FALSE
user_15086,cart,FALSE
user_15087,cart,FALSE
user_15088,cart,FALSE
user_15089,cart,FALSE
user_15090,cart,FALSE
user_15091,cart,TRUE
user_15092,cart,FALSE
user_15093,cart,FALSE
user_15094,cart,FALSE
user_15095,cart,FALSE
user_15096,cart,TRUE
user_15097,cart,FALSE
user_15098,cart,FALSE
user_15099,cart,FALSE
user_15100,cart,TRUE
user_15101,cart,FALSE
user_15102,cart,FALSE
user_15103,cart,FALSE
user_15104,cart,FALSE
user_15105,cart,FALSE
user_15106,cart,FALSE
user_15107,cart,FALSE
user_15108,cart,TRUE
user_15109,cart,FALSE
user_15110,cart,FALSE
user_15111,cart,TRUE
user_15112,cart,TRUE
user_15113,cart,TRUE
user_15114,cart,TRUE
user_15115,cart,TRUE
user_15116,cart,FALSE
user_15117,cart,TRUE
user_15118,cart,TRUE
user_15119,cart,FALSE
user_15120,cart,FALSE
user_15121,cart,TRUE
user_15122,cart,TRUE
user_15123,cart,FALSE
user_15124,cart,FALSE
user_15125,cart,FALSE
user_15126,cart,FALSE
user_15127,cart,FALSE
user_15128,cart,FALSE
user_15129,cart,FALSE
user_15130,cart,TRUE
user_15131,cart,FALSE
user_15132,cart,TRUE
user_15133,cart,TRUE
user_15134,cart,FALSE
user_15135,cart,FALSE
user_15136,cart,TRUE
user_15137,cart,FALSE
user_15138,cart,FALSE
user_15139,cart,FALSE
user_15140,cart,TRUE
user_15141,cart,TRUE
user_15142,cart,FALSE
user_15143,cart,TRUE
user_15144,cart,TRUE
user_15145,cart,FALSE
user_15146,cart,FALSE
user_15147,cart,FALSE
user_15148,cart,TRUE
user_15149,cart,TRUE
user_15150,cart,FALSE
user_15151,cart,TRUE
user_15152,cart,TRUE
user_15153,cart,FALSE
user_15154,cart,FALSE
user_15155,cart,TRUE
user_15156,cart,FALSE
user_15157,cart,FALSE
user_15158,cart,FALSE
user_15159,cart,TRUE
user_15160,cart,FALSE
user_15161,cart,FALSE
user_15162,cart,FALSE
user_15163,cart,TRUE
user_15164,cart,FALSE
user_15165,cart,FALSE
user_15166,cart,TRUE
user_15167,cart,FALSE
user_15168,cart,FALSE
user_15169,cart,FALSE
user_15170,cart,FALSE
user_15171,cart,FALSE
user_15172,cart,FALSE
user_15173,cart,FALSE
user_15174,cart,TRUE
user_15175,cart,FALSE
user_15176,cart,FALSE
user_15177,cart,FALSE
user_15178,cart,TRUE
user_15179,cart,TRUE
user_15180,cart,FALSE
user_15181,cart,TRUE
user_15182,cart,FALSE
user_15183,cart,TRUE
user_15184,cart,TRUE
user_15185,cart,TRUE
user_15186,cart,TRUE
user_15187,cart,FALSE
user_15188,cart,TRUE
user_15189,cart,FALSE
user_15190,cart,TRUE
user_15191,cart,FALSE
user_15192,cart,TRUE
user_15193,cart,FALSE
user_15194,cart,TRUE
user_15195,cart,FALSE
user_15196,cart,FALSE
user_15197,cart,FALSE
user_15198,cart,TRUE
user_15199,cart,FALSE
user_15200,cart,TRUE
user_15201,cart,FALSE
user_15202,cart,FALSE
user_15203,cart,FALSE
user_15204,cart,FALSE
user_15205,cart,FALSE
user_15206,cart,FALSE
user_15207,cart,FALSE
user_15208,cart,TRUE
user_15209,cart,FALSE
user_15210,cart,TRUE
user_15211,cart,FALSE
user_15212,cart,FALSE
user_15213,cart,FALSE
user_15214,cart,TRUE
user_15215,cart,FALSE
user_15216,cart,FALSE
user_15217,cart,TRUE
user_15218,cart,FALSE
user_15219,cart,FALSE
user_15220,cart,FALSE
user_15221,cart,FALSE
user_15222,cart,FALSE
user_15223,cart,FALSE
user_15224,cart,FALSE
user_15225,cart,FALSE
user_15226,cart,TRUE
user_15227,cart,TRUE
user_15228,cart,FALSE
user_15229,cart,TRUE
user_15230,cart,FALSE
user_15231,cart,FALSE
user_15232,cart,FALSE
user_15233,cart,FALSE
user_15234,cart,TRUE
user_15235,cart,FALSE
user_15236,cart,FALSE
user_15237,cart,FALSE
user_15238,cart,FALSE
user_15239,cart,FALSE
user_15240,cart,TRUE
user_15241,cart,FALSE
user_15242,cart,FALSE
user_15243,cart,FALSE
user_15244,cart,FALSE
user_15245,cart,FALSE
user_15246,cart,FALSE
user_15247,cart,FALSE
user_15248,cart,TRUE
user_15249,cart,TRUE
user_15250,cart,TRUE
user_15251,cart,FALSE
user_15252,cart,FALSE
user_15253,cart,TRUE
user_15254,cart,FALSE
user_15255,cart,FALSE
user_15256,cart,FALSE
user_15257,cart,FALSE
user_15258,cart,FALSE
user_15259,cart,FALSE
user_15260,cart,FALSE
user_15261,cart,FALSE
user_15262,cart,TRUE
user_15263,cart,TRUE
user_15264,cart,FALSE
user_15265,cart,TRUE
user_15266,cart,FALSE
user_15267,cart,FALSE
user_15268,cart,FALSE
user_15269,cart,FALSE
user_15270,cart,FALSE
user_15271,cart,TRUE
user_15272,cart,TRUE
user_15273,cart,FALSE
user_15274,cart,TRUE
user_15275,cart,FALSE
user_15276,cart,TRUE
user_15277,cart,FALSE
user_15278,cart,TRUE
user_15279,cart,FALSE
user_15280,cart,FALSE
user_15281,cart,FALSE
user_15282,cart,TRUE
user_15283,cart,TRUE
user_15284,cart,FALSE
user_15285,cart,TRUE
user_15286,cart,FALSE
user_15287,cart,FALSE
user_15288,cart,TRUE
user_15289,cart,FALSE
user_15290,cart,FALSE
user_15291,cart,FALSE
user_15292,cart,FALSE
user_15293,cart,FALSE
user_15294,cart,FALSE
user_15295,cart,FALSE
user_15296,cart,FALSE
user_15297,cart,FALSE
user_15298,cart,TRUE
user_15299,cart,FALSE
user_15300,cart,FALSE
user_15301,cart,TRUE
user_15302,cart,TRUE
user_15303,cart,FALSE
user_15304,cart,FALSE
user_15305,cart,TRUE
user_15306,cart,FALSE
user_15307,cart,FALSE
user_15308,cart,FALSE
user_15309,cart,FALSE
user_15310,cart,TRUE
user_15311,cart,FALSE
user_15312,cart,FALSE
user_15313,cart,FALSE
user_15314,cart,TRUE
user_15315,cart,FALSE
user_15316,cart,FALSE
user_15317,cart,FALSE
user_15318,cart,FALSE
user_15319,cart,FALSE
user_15320,cart,FALSE
user_15321,cart,TRUE
user_15322,cart,FALSE
user_15323,cart,FALSE
user_15324,cart,FALSE
user_15325,cart,FALSE
user_15326,cart,FALSE
user_15327,cart,TRUE
user_15328,cart,TRUE
user_15329,cart,TRUE
user_15330,cart,TRUE
user_15331,cart,FALSE
user_15332,cart,FALSE
user_15333,cart,TRUE
user_15334,cart,FALSE
user_15335,cart,FALSE
user_15336,cart,FALSE
user_15337,cart,FALSE
user_15338,cart,FALSE
user_15339,cart,FALSE
user_15340,cart,FALSE
user_15341,cart,FALSE
user_15342,cart,FALSE
user_15343,cart,FALSE
user_15344,cart,FALSE
user_15345,cart,TRUE
user_15346,cart,TRUE
user_15347,cart,FALSE
user_15348,cart,FALSE
user_15349,cart,FALSE
user_15350,cart,FALSE
user_15351,cart,FALSE
user_15352,cart,FALSE
user_15353,cart,TRUE
user_15354,cart,FALSE
user_15355,cart,FALSE
user_15356,cart,FALSE
user_15357,cart,TRUE
user_15358,cart,FALSE
user_15359,cart,TRUE
user_15360,cart,FALSE
user_15361,cart,TRUE
user_15362,cart,TRUE
user_15363,cart,FALSE
user_15364,cart,FALSE
user_15365,cart,TRUE
user_15366,cart,FALSE
user_15367,cart,FALSE
user_15368,cart,FALSE
user_15369,cart,FALSE
user_15370,cart,FALSE
user_15371,cart,FALSE
user_15372,cart,FALSE
user_15373,cart,TRUE
user_15374,cart,TRUE
user_15375,cart,FALSE
user_15376,cart,FALSE
user_15377,cart,FALSE
user_15378,cart,TRUE
user_15379,cart,FALSE
user_15380,cart,FALSE
user_15381,cart,TRUE
user_15382,cart,FALSE
user_15383,cart,FALSE
user_15384,cart,FALSE
user_15385,cart,TRUE
user_15386,cart,TRUE
user_15387,cart,FALSE
user_15388,cart,FALSE
user_15389,cart,FALSE
user_15390,cart,TRUE
user_15391,cart,FALSE
user_15392,cart,FALSE
user_15393,cart,FALSE
user_15394,cart,FALSE
user_15395,cart,FALSE
user_15396,cart,FALSE
user_15397,cart,FALSE
user_15398,cart,FALSE
user_15399,cart,FALSE
user_15400,cart,FALSE
user_15401,cart,FALSE
user_15402,cart,TRUE
user_15403,cart,TRUE
user_15404,cart,FALSE
user_15405,cart,TRUE
user_15406,cart,FALSE
user_15407,cart,FALSE
user_15408,cart,TRUE
user_15409,cart,FALSE
user_15410,cart,TRUE
user_15411,cart,FALSE
user_15412,cart,FALSE
user_15413,cart,FALSE
user_15414,cart,TRUE
user_15415,cart,FALSE
user_15416,cart,TRUE
user_15417,cart,FALSE
user_15418,cart,FALSE
user_15419,cart,FALSE
user_15420,cart,FALSE
user_15421,cart,FALSE
user_15422,cart,TRUE
user_15423,cart,FALSE
user_15424,cart,FALSE
user_15425,cart,FALSE
user_15426,cart,FALSE
user_15427,cart,FALSE
user_15428,cart,FALSE
user_15429,cart,FALSE
user_15430,cart,FALSE
user_15431,cart,FALSE
user_15432,cart,FALSE
user_15433,cart,TRUE
user_15434,cart,FALSE
user_15435,cart,FALSE
user_15436,cart,TRUE
user_15437,cart,FALSE
user_15438,cart,FALSE
user_15439,cart,TRUE
user_15440,cart,FALSE
user_15441,cart,FALSE
user_15442,cart,FALSE
user_15443,cart,FALSE
user_15444,cart,TRUE
user_15445,cart,TRUE
user_15446,cart,TRUE
user_15447,cart,TRUE
user_15448,cart,FALSE
user_15449,cart,FALSE
user_15450,cart,FALSE
user_15451,cart,FALSE
user_15452,cart,FALSE
user_15453,cart,FALSE
user_15454,cart,FALSE
user_15455,cart,FALSE
user_15456,cart,FALSE
user_15457,cart,FALSE
user_15458,cart,FALSE
user_15459,cart,FALSE
user_15460,cart,FALSE
user_15461,cart,TRUE
user_15462,cart,TRUE
user_15463,cart,FALSE
user_15464,cart,FALSE
user_15465,cart,TRUE
user_15466,cart,FALSE
user_15467,cart,FALSE
user_15468,cart,FALSE
user_15469,cart,TRUE
user_15470,cart,TRUE
user_15471,cart,FALSE
user_15472,cart,FALSE
user_15473,cart,TRUE
user_15474,cart,FALSE
user_15475,cart,TRUE
user_15476,cart,FALSE
user_15477,cart,FALSE
user_15478,cart,FALSE
user_15479,cart,FALSE
user_15480,cart,FALSE
user_15481,cart,TRUE
user_15482,cart,TRUE
user_15483,cart,FALSE
user_15484,cart,FALSE
user_15485,cart,FALSE
user_15486,cart,FALSE
user_15487,cart,FALSE
user_15488,cart,FALSE
user_15489,cart,FALSE
user_15490,cart,FALSE
user_15491,cart,FALSE
user_15492,cart,TRUE
user_15493,cart,TRUE
user_15494,cart,TRUE
user_15495,cart,FALSE
user_15496,cart,TRUE
user_15497,cart,TRUE
user_15498,cart,FALSE
user_15499,cart,TRUE
user_15500,cart,TRUE
user_15501,cart,FALSE
user_15502,cart,FALSE
user_15503,cart,FALSE
user_15504,cart,FALSE
user_15505,cart,FALSE
user_15506,cart,FALSE
user_15507,cart,FALSE
user_15508,cart,FALSE
user_15509,cart,FALSE
user_15510,cart,FALSE
user_15511,cart,FALSE
user_15512,cart,FALSE
user_15513,cart,FALSE
user_15514,cart,FALSE
user_15515,cart,FALSE
user_15516,cart,FALSE
user_15517,cart,FALSE
user_15518,cart,FALSE
user_15519,cart,TRUE
user_15520,cart,TRUE
user_15521,cart,FALSE
user_15522,cart,FALSE
user_15523,cart,TRUE
user_15524,cart,FALSE
user_15525,cart,FALSE
user_15526,cart,FALSE
user_15527,cart,TRUE
user_15528,cart,TRUE
user_15529,cart,FALSE
user_15530,cart,TRUE
user_15531,cart,FALSE
user_15532,cart,FALSE
user_15533,cart,TRUE
user_15534,cart,FALSE
user_15535,cart,FALSE
user_15536,cart,TRUE
user_15537,cart,FALSE
user_15538,cart,TRUE
user_15539,cart,FALSE
user_15540,cart,FALSE
user_15541,cart,FALSE
user_15542,cart,TRUE
user_15543,cart,TRUE
user_15544,cart,FALSE
user_15545,cart,FALSE
user_15546,cart,FALSE
user_15547,cart,FALSE
user_15548,cart,FALSE
user_15549,cart,FALSE
user_15550,cart,FALSE
user_15551,cart,TRUE
user_15552,cart,FALSE
user_15553,cart,TRUE
user_15554,cart,FALSE
user_15555,cart,FALSE
user_15556,cart,TRUE
user_15557,cart,FALSE
user_15558,cart,TRUE
user_15559,cart,TRUE
user_15560,cart,FALSE
user_15561,cart,FALSE
user_15562,cart,FALSE
user_15563,cart,FALSE
user_15564,cart,TRUE
user_15565,cart,FALSE
user_15566,cart,FALSE
user_15567,cart,TRUE
user_15568,cart,FALSE
user_15569,cart,FALSE
user_15570,cart,FALSE
user_15571,cart,FALSE
user_15572,cart,TRUE
user_15573,cart,FALSE
user_15574,cart,TRUE
user_15575,cart,FALSE
user_15576,cart,FALSE
user_15577,cart,FALSE
user_15578,cart,FALSE
user_15579,cart,FALSE
user_15580,cart,FALSE
user_15581,cart,FALSE
user_15582,cart,FALSE
user_15583,cart,FALSE
user_15584,cart,TRUE
user_15585,cart,FALSE
user_15586,cart,FALSE
user_15587,cart,FALSE
user_15588,cart,FALSE
user_15589,cart,TRUE
user_15590,cart,TRUE
user_15591,cart,TRUE
user_15592,cart,FALSE
user_15593,cart,TRUE
user_15594,cart,TRUE
user_15595,cart,FALSE
user_15596,cart,FALSE
user_15597,cart,TRUE
user_15598,cart,TRUE
user_15599,cart,FALSE
user_15600,cart,FALSE
user_15601,cart,FALSE
user_15602,cart,FALSE
user_15603,cart,FALSE
user_15604,cart,FALSE
user_15605,cart,FALSE
user_15606,cart,FALSE
user_15607,cart,FALSE
user_15608,cart,FALSE
user_15609,cart,FALSE
user_15610,cart,FALSE
user_15611,cart,FALSE
user_15612,cart,TRUE
user_15613,cart,TRUE
user_15614,cart,TRUE
user_15615,cart,FALSE
user_15616,cart,FALSE
user_15617,cart,TRUE
user_15618,cart,FALSE
user_15619,cart,TRUE
user_15620,cart,FALSE
user_15621,cart,FALSE
user_15622,cart,FALSE
user_15623,cart,FALSE
user_15624,cart,FALSE
user_15625,cart,FALSE
user_15626,cart,FALSE
user_15627,cart,TRUE
user_15628,cart,TRUE
user_15629,cart,FALSE
user_15630,cart,TRUE
user_15631,cart,FALSE
user_15632,cart,FALSE
user_15633,cart,FALSE
user_15634,cart,FALSE
user_15635,cart,FALSE
user_15636,cart,FALSE
user_15637,cart,TRUE
user_15638,cart,TRUE
user_15639,cart,TRUE
user_15640,cart,FALSE
user_15641,cart,FALSE
user_15642,cart,FALSE
user_15643,cart,FALSE
user_15644,cart,FALSE
user_15645,cart,FALSE
user_15646,cart,FALSE
user_15647,cart,TRUE
user_15648,cart,FALSE
user_15649,cart,FALSE
user_15650,cart,FALSE
user_15651,cart,TRUE
user_15652,cart,FALSE
user_15653,cart,TRUE
user_15654,cart,FALSE
user_15655,cart,TRUE
user_15656,cart,FALSE
user_15657,cart,FALSE
user_15658,cart,FALSE
user_15659,cart,FALSE
user_15660,cart,FALSE
user_15661,cart,FALSE
user_15662,cart,FALSE
user_15663,cart,FALSE
user_15664,cart,FALSE
user_15665,cart,FALSE
user_15666,cart,TRUE
user_15667,cart,FALSE
user_15668,cart,TRUE
user_15669,cart,FALSE
user_15670,cart,FALSE
user_15671,cart,TRUE
user_15672,cart,FALSE
user_15673,cart,FALSE
user_15674,cart,TRUE
user_15675,cart,TRUE
user_15676,cart,TRUE
user_15677,cart,FALSE
user_15678,cart,TRUE
user_15679,cart,FALSE
user_15680,cart,TRUE
user_15681,cart,FALSE
user_15682,cart,FALSE
user_15683,cart,FALSE
user_15684,cart,FALSE
user_15685,cart,FALSE
user_15686,cart,FALSE
user_15687,cart,FALSE
user_15688,cart,TRUE
user_15689,cart,FALSE
user_15690,cart,FALSE
user_15691,cart,FALSE
user_15692,cart,FALSE
user_15693,cart,FALSE
user_15694,cart,FALSE
user_15695,cart,FALSE
user_15696,cart,FALSE
user_15697,cart,FALSE
user_15698,cart,FALSE
user_15699,cart,FALSE
user_15700,cart,FALSE
user_15701,cart,FALSE
user_15702,cart,TRUE
user_15703,cart,FALSE
user_15704,cart,TRUE
user_15705,cart,FALSE
user_15706,cart,FALSE
user_15707,cart,FALSE
user_15708,cart,TRUE
user_15709,cart,FALSE
user_15710,cart,FALSE
user_15711,cart,TRUE
user_15712,cart,FALSE
user_15713,cart,FALSE
user_15714,cart,FALSE
user_15715,cart,FALSE
user_15716,cart,TRUE
user_15717,cart,FALSE
user_15718,cart,TRUE
user_15719,cart,FALSE
user_15720,cart,FALSE
user_15721,cart,FALSE
user_15722,cart,FALSE
user_15723,cart,TRUE
user_15724,cart,FALSE
user_15725,cart,FALSE
user_15726,cart,FALSE
user_15727,cart,FALSE
user_15728,cart,FALSE
user_15729,cart,FALSE
user_15730,cart,TRUE
user_15731,cart,TRUE
user_15732,cart,FALSE
user_15733,cart,FALSE
user_15734,cart,FALSE
user_15735,cart,TRUE
user_15736,cart,FALSE
user_15737,cart,FALSE
user_15738,cart,FALSE
user_15739,cart,FALSE
user_15740,cart,FALSE
user_15741,cart,TRUE
user_15742,cart,FALSE
user_15743,cart,TRUE
user_15744,cart,TRUE
user_15745,cart,FALSE
user_15746,cart,TRUE
user_15747,cart,FALSE
user_15748,cart,TRUE
user_15749,cart,TRUE
user_15750,cart,FALSE
user_15751,cart,FALSE
user_15752,cart,FALSE
user_15753,cart,FALSE
user_15754,cart,TRUE
user_15755,cart,FALSE
user_15756,cart,TRUE
user_15757,cart,FALSE
user_15758,cart,FALSE
user_15759,cart,FALSE
user_15760,cart,FALSE
user_15761,cart,FALSE
user_15762,cart,FALSE
user_15763,cart,FALSE
user_15764,cart,FALSE
user_15765,cart,TRUE
user_15766,cart,FALSE
user_15767,cart,FALSE
user_15768,cart,FALSE
user_15769,cart,TRUE
user_15770,cart,TRUE
user_15771,cart,FALSE
user_15772,cart,TRUE
user_15773,cart,TRUE
user_15774,cart,FALSE
user_15775,cart,FALSE
user_15776,cart,FALSE
user_15777,cart,TRUE
user_15778,cart,FALSE
user_15779,cart,FALSE
user_15780,cart,TRUE
user_15781,cart,FALSE
user_15782,cart,TRUE
user_15783,cart,TRUE
user_15784,cart,FALSE
user_15785,cart,TRUE
user_15786,cart,FALSE
user_15787,cart,FALSE
user_15788,cart,FALSE
user_15789,cart,FALSE
user_15790,cart,TRUE
user_15791,cart,FALSE
user_15792,cart,FALSE
user_15793,cart,FALSE
user_15794,cart,TRUE
user_15795,cart,FALSE
user_15796,cart,FALSE
user_15797,cart,TRUE
user_15798,cart,FALSE
user_15799,cart,FALSE
user_15800,cart,TRUE
user_15801,cart,FALSE
user_15802,cart,FALSE
user_15803,cart,FALSE
user_15804,cart,FALSE
user_15805,cart,FALSE
user_15806,cart,FALSE
user_15807,cart,TRUE
user_15808,cart,FALSE
user_15809,cart,FALSE
user_15810,cart,FALSE
user_15811,cart,FALSE
user_15812,cart,FALSE
user_15813,cart,TRUE
user_15814,cart,TRUE
user_15815,cart,FALSE
